,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
Diontae Johnson,,,161.1,223.8,276.40000000000003,176.7,,,,,,,,,,,
Marcus Johnson,,,9.5,22.000000000000004,56.7,39.5,24.8,18.9,,,,,,,,,
Brandon Johnson,,,,16.2,,,,,,,,,,,,,
Cade Johnson,,,,4.1,,,,,,,,,,,,,
Tyron Johnson,,,,79.5,3.6,1.8,,,,,,,,,,,
Zay Jones,,70.6,163.2,48.9,36.56,107.89999999999999,196.10000000000002,,,,,,,,,,
Marvin Jones,,48.8,188.7,,173.90000000000003,172.3,225.10000000000002,115.80000000000001,193.9,227.8,180.2,116.9,,,,,
Julio Jones,,203.5,261.8,111.7,299.40000000000003,371.1,259.9,251.9,329.90000000000003,274.1,146.10000000000002,80.4,70.4,,,,
Velus Jones Jr.,,,,,40.0,,,,,,,,,,,,
Tim Jones,,,,6.0,,,,,,,,,,,,,
T.J. Jones,,,28.900000000000002,14.3,75.9,50.0,12.8,,,,,,,,,,
Jermaine Kearse,,6.1,80.6,99.88,147.5,98.0,176.0,80.1,,,,,,,,,
Tom Kennedy,,,0.0,,20.4,22.1,,,,,,,,,,,
Jeremy Kerley,,,70.84,153.18,114.4,93.5,43.2,148.7,49.7,2.7,,,,,,,
Tavarres King,,,,3.3,,7.0,60.3,,,,,,,,,,
Mason Kinsey,,,0.0,1.3,,,,,,,,,,,,,
Christian Kirk,,123.5,166.20000000000002,146.39999999999998,207.61999999999998,243.9,,,,,,,,,,,
Keith Kirkwood,,,,45.900000000000006,0.0,2.3,4.7,3.8,,,,,,,,,
Jake Kumerow,,,,,,24.3,39.900000000000006,9.2,4.800000000000001,10.4,,,,,,,
Cooper Kupp,,,,178.9,135.1,270.5,210.70000000000002,437.50000000000006,203.39999999999998,,,,,,,,
Brandon LaFell,,,,96.80000000000001,115.30000000000001,139.2,143.2,212.60000000000002,89.4,186.0,124.80000000000001,37.5,,,,,
CeeDee Lamb,211.7,232.79999999999998,301.6,,,,,,,,,,,,,,
Jarvis Landry,,189.4,267.36,233.3,264.0,217.12,237.4,189.95999999999998,137.0,58.2,,,,,,,
Cody Latimer,,4.300000000000001,18.0,15.600000000000001,59.7,36.0,66.0,,,,,,,,,,
Allen Lazard,,,1.7000000000000002,102.80000000000001,97.8,142.5,174.8,,,,,,,,,,
Marqise Lee,,,86.10000000000001,43.900000000000006,176.4,145.9,,4.8999999999999995,,,,,,,,,
Jordan Leslie,,,,,,3.6,,,,,,,,,,,
Roger Lewis,,,28.700000000000003,89.6,,,,,,,,,,,,,
Tommylee Lewis,,,,15.700000000000001,29.0,16.0,,2.9000000000000004,1.7000000000000002,,,,,,,,
Tyler Lockett,,,155.4,124.1,118.3,220.4,235.2,265.4,239.4,241.3,,,,,,,
Drake London,182.60000000000002,,,,,,,,,,,,,,,,
Ricardo Louis,,38.5,62.7,,,,,,,,,,,,,,
